country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,readiness100,lnrgdp,growth,inflation_cpi,debt_gdp,OB_gdp,reserves,gee,rqe,tt,is_advanced,sensitivity,EcoReadiness100,readiness_delta100,vulnerability_delta100,capacity,governance100,social100,id,is_us,G_source_scaled,X_source_scaled,G_main,X_main,debt_ratio,G_B,G_X,theta_sample_full,sg_G_hat_full,mG_hat_full,theta_hat_full
Czech Republic,CZE,2021,.51375002,1.953719,26.321032,55.269089,.087099835,.040289998,.038520001,40.692001,-.0436,.028634917,.010697402,.013408723,.98300004,1,21.228386,46.199898,1.358431,-9.3355331,31.144316,69.82534,49.782032,CZE,0,.5526908874511719,.2122838592529297,.0019697952270508,.0023154258728027,.4069200134277344,.0008015491002414,4.56091483284e-06,1,-4.188677587650687,4.188677587650687,1.704456740211268
Czech Republic,CZE,2022,1.515893,4.4677501,26.377661,55.344986,.087380573,.028469998,.15072,42.52,-.02554,.022448113,.010934188,.013858983,.95199996,1,21.296915,46.199898,-.25252217,-8.1826315,31.2125,69.798393,50.036671,CZE,0,.5534498596191406,.2129691505432129,.0007589721679687,.0006852912902832,.4252000045776367,.0003227149692946,5.20117016276e-07,1,-2.744052693621458,2.744052693621458,1.16677121788912
Czech Republic,CZE,2023,.50237101,4.464386,26.380856,55.73222,.087385327,.00048000002,.10697,42.223,-.0319,.023783486,.011140114,.013044885,.995,1,21.314695,46.199898,-.51505709,-7.7571564,31.2125,70.861572,50.135189,CZE,0,.5573221969604493,.2131469535827637,.0038723373413087,.0001778030395508,.4222299957275391,.0016350169790763,6.88513349451e-07,1,-2.300853909804343,2.300853909804343,.9714895365063793
Germany,DEU,1995,.229103,6.8074231,30.980679,61.767117,.078478329,.01512,.01733,54.893002,-.063490003,.047581062,,,,1,30.46118,48.435139,18.278507,-11.449104,28.096626,81.953056,54.913151,DEU,0,.6176711654663086,.3046117973327637,,,.5489300155639648,,,0,,,
Germany,DEU,1996,-.23931,6.2004051,31.041477,61.931774,.078580916,.01031,.01274,57.721001,-.0058499998,.045745011,.017246768,.014814842,,1,30.593555,48.435139,18.208225,-11.23562,28.160309,81.953056,55.407127,DEU,0,.6193177413940429,.3059355545043945,.0016465759277343,.0013237571716309,.5772100067138672,.0009504201023024,2.17966669297e-06,0,,,
Germany,DEU,1997,-.69100302,5.6513371,31.100729,61.947014,.07876464,.018540001,.01509,58.826,-.000010000001,.039934084,,,,1,30.571192,48.435139,18.015026,-11.040904,28.359375,81.530983,55.87492,DEU,0,.6194701385498047,.3057119178771973,.0001523971557618,-.0002236366271973,.5882600021362305,.000089649151174,-3.40815859090e-08,0,,,
Germany,DEU,1998,-.68866599,4.5851421,31.049,61.994461,.078972667,.021020001,.0062899999,59.438,.00385,.040248457,.018125016,.012313046,,1,30.59009,48.435139,17.717472,-10.86842,28.189177,81.108917,56.439331,DEU,0,.6199446105957032,.3059008979797364,.0004744720458985,.0001889801025391,.5943799972534179,.0002820166933379,8.96657758858e-08,0,,,
Germany,DEU,1999,-1.128389,4.5185118,31.011141,62.502922,.079183124,.021270001,.00611,60.348999,.0092500001,.034001738,,,,1,30.368134,48.435139,17.763132,-10.605508,28.280943,81.434113,57.639515,DEU,0,.6250292205810547,.3036813354492188,.0050846099853515,-.0022195625305176,.603489990234375,.0030685112304054,-.0000112856098058,0,,,
Germany,DEU,2000,-.76411903,5.264636,30.891953,63.156624,.079466954,.028789999,.01398,59.238998,.0106,.030958973,.018045317,.014561435,1.0019805,1,30.177799,48.435139,18.007448,-10.458639,28.100811,81.759308,59.275425,DEU,0,.6315662384033204,.3017779922485352,.0065370178222657,-.0019033432006836,.5923899841308594,.0038724638839951,-.0000124421884248,1,-.3457217173845841,.3457217173845841,.2048020826751473
Germany,DEU,2001,-.185764,4.8165078,30.976866,63.197063,.079629585,.0164,.0188,58.062,-.0052399999,.028591879,,,1.0011718,1,30.451214,48.435139,17.526634,-10.034966,28.113659,81.528915,59.62714,DEU,0,.6319706344604492,.3045121383666992,.0004043960571288,.002734146118164,.5806200027465821,.0002348004398008,1.10567790980e-06,0,,,
