cutoff,rss,N,N_low,N_high,share_low,share_high,rank_cutoff,rank_rss
1.717552777050915,1.993467,1060,848,212,.80000001,.2,848,287
1.682181123209455,1.9934717,1060,842,218,.7943396,.20566037,842,288
1.718283913300728,1.9934736,1060,849,211,.80094337,.19905661,849,289
1.597598419020183,1.9934766,1060,830,230,.78301889,.21698113,829,290
.9161256907446953,1.9934791,1060,715,345,.6745283,.3254717,715,291
1.657336279646723,1.9934818,1060,841,219,.79339623,.20660378,840,292
1.663670419349782,1.9934818,1060,841,219,.79339623,.20660378,841,293
.918316499435421,1.9934846,1060,716,344,.67547172,.32452831,716,294
.6082155865025823,1.993486,1060,629,431,.59339625,.40660378,629,295
1.65214446076522,1.9934871,1060,840,220,.79245281,.20754717,839,296
1.642778739368226,1.9934912,1060,838,222,.79056603,.20943396,837,297
1.645447679600445,1.9934912,1060,838,222,.79056603,.20943396,838,298
1.009803979437321,1.9934918,1060,732,328,.69056606,.30943397,732,299
-.3232586178896204,1.9934927,1060,499,561,.47075471,.52924526,499,300
1.006672986692976,1.9934942,1060,731,329,.68962264,.31037736,730,301
1.008779883739984,1.9934942,1060,731,329,.68962264,.31037736,731,302
-1.185426711591799,1.9934953,1060,324,736,.30566037,.69433963,323,303
-1.184823601361298,1.9934953,1060,324,736,.30566037,.69433963,324,304
.9064635586524914,1.9934956,1060,712,348,.67169809,.32830188,712,305
-1.133756997258574,1.9934986,1060,340,720,.32075471,.67924529,340,306
-.3339331570657302,1.9934995,1060,498,562,.46981132,.53018868,497,307
-.3273346709243229,1.9934995,1060,498,562,.46981132,.53018868,498,308
-1.152387080644139,1.9935069,1060,335,725,.31603774,.68396229,334,309
-1.149625056827791,1.9935069,1060,335,725,.31603774,.68396229,335,310
1.508287598796354,1.9935098,1060,815,245,.76886791,.23113208,814,311
.9022581487659468,1.9935153,1060,711,349,.67075473,.32924527,711,312
1.601353102847125,1.9935174,1060,831,229,.78396225,.21603774,830,313
1.612523593421303,1.9935174,1060,831,229,.78396225,.21603774,831,314
1.722802985554031,1.9935248,1060,851,209,.80283016,.19716981,850,315
-1.127523374178938,1.9935291,1060,341,719,.3216981,.67830187,341,316
-1.187148838145031,1.9935296,1060,322,738,.30377358,.69622642,321,317
-1.18634211679296,1.9935296,1060,322,738,.30377358,.69622642,322,318
1.634377174681929,1.9935344,1060,835,225,.78773582,.21226415,834,319
1.634797205031794,1.9935344,1060,835,225,.78773582,.21226415,835,320
1.631553949411582,1.9935361,1060,833,227,.78584903,.21415095,833,321
1.629870363931045,1.9935391,1060,832,228,.78490567,.21509434,832,322
1.7262671824443,1.9935497,1060,852,208,.80377358,.19622642,851,323
1.75602040992812,1.9935497,1060,852,208,.80377358,.19622642,852,324
-1.139953959043792,1.993551,1060,339,721,.31981131,.68018866,339,325
1.488145025231298,1.9935561,1060,811,249,.76509434,.23490566,811,326
-.3226170591703414,1.9935578,1060,500,560,.47169811,.52830189,500,327
1.513647744624132,1.993561,1060,816,244,.76981133,.23018868,815,328
